Trip_ID,distance_km,average_speed_kmph,hour_sin,hour_cos,day_sin,day_cos,historical_surge_multiplier,historical_wait_time,vanet_avg_queue_length,vanet_comm_delay_ms,start_stop_density,end_stop_density,route_total_stops,environmental_friction_penalty,weather_condition_Fog,weather_condition_Heatwave,weather_condition_Rain,traffic_density_level_Low,traffic_density_level_Medium,traffic_density_level_Very High,road_type_Inner Road,road_type_Main Road,travel_time_minutes
TRIP_00465,14.99,8.7,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,38.385833508513706,8.262317210348707,18.16851595251754,77.20888398570231,19,11,30,1.3,0,0,1,0,0,1,0,1,108.9
TRIP_00466,14.26,12.8,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,34.01349919462146,8.254016298020954,18.16851595251754,77.20888398570231,21,39,60,1.0,0,0,0,0,0,1,0,1,68.4
TRIP_00467,10.5,29.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,33.11081160316938,8.231481481481481,10.24819306206089,48.46880891393443,13,22,35,1.0,0,0,0,0,1,0,0,1,20.7
TRIP_00468,10.13,20.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.463432315705184,8.404101326899879,18.16851595251754,77.20888398570231,24,48,72,1.0,0,0,0,0,0,0,0,1,29.8
TRIP_00469,22.12,20.7,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,41.600608496555104,8.456449553001276,10.24819306206089,48.46880891393443,0,11,11,1.0,0,0,0,0,0,1,0,0,67.3
TRIP_00470,16.03,38.7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,39.59756326769494,8.310155316606929,25.939735027223232,96.88107683000605,4,52,56,1.0,0,1,0,0,0,0,0,0,26.2
TRIP_00471,16.54,42.9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.66859410430839,18.16851595251754,77.20888398570231,11,0,11,1.0,0,0,0,0,0,0,0,0,23.3
TRIP_00472,10.2,17.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,33.11081160316938,8.231481481481481,18.16851595251754,77.20888398570231,13,9,22,1.0,0,1,0,0,0,1,0,0,37.3
TRIP_00473,29.42,19.4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,37.474781733351485,8.257245508982036,18.16851595251754,77.20888398570231,263,19,282,1.3,0,0,1,0,0,0,0,1,88.7
TRIP_00474,5.0,27.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,10.24819306206089,48.46880891393443,7,13,20,1.0,0,0,0,0,0,0,0,1,11.0
TRIP_00475,8.57,40.5,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,41.600608496555104,8.456449553001276,10.24819306206089,48.46880891393443,0,4,4,1.0,0,0,0,0,1,0,0,1,13.4
TRIP_00476,12.02,29.9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.52121649500745,8.51879606879607,18.16851595251754,77.20888398570231,22,0,22,1.0,0,0,0,0,0,0,0,0,24.1
TRIP_00477,4.62,6.9,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,25.939735027223232,96.88107683000605,7,21,28,1.3,0,0,1,0,0,1,1,0,40.2
TRIP_00478,16.26,11.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,18.16851595251754,77.20888398570231,9,22,31,1.0,0,0,0,0,0,1,0,1,91.2
TRIP_00479,22.07,19.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.94632327322461,8.408088235294118,25.939735027223232,96.88107683000605,38,24,62,1.3,0,0,1,0,0,0,0,1,72.6
TRIP_00480,4.08,18.8,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.94632327322461,8.408088235294118,10.24819306206089,48.46880891393443,38,26,64,1.0,0,1,0,0,0,0,1,0,13.7
TRIP_00481,9.9,24.8,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.52121649500745,8.51879606879607,25.939735027223232,96.88107683000605,22,21,43,1.0,0,0,0,0,0,0,0,1,23.6
TRIP_00482,19.04,17.4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,33.90009451375985,8.522172452407615,18.16851595251754,77.20888398570231,14,313,327,1.0,0,0,0,0,0,1,0,0,63.8
TRIP_00483,12.97,11.9,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,34.01349919462146,8.254016298020954,25.939735027223232,96.88107683000605,21,19,40,1.3,0,0,1,0,0,1,0,0,66.4
TRIP_00484,16.84,17.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,41.879185969627635,8.353386911595868,18.16851595251754,77.20888398570231,52,14,66,1.0,0,0,0,0,0,1,0,0,60.4
TRIP_00485,9.55,17.7,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,33.90009451375985,8.522172452407615,18.16851595251754,77.20888398570231,14,41,55,1.0,0,0,0,0,0,1,0,0,32.4
TRIP_00486,17.44,39.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,41.600608496555104,8.456449553001276,10.24819306206089,48.46880891393443,0,62,62,1.0,0,0,0,1,0,0,0,1,26.8
TRIP_00487,20.24,25.4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.766608105635115,8.540833333333333,18.16851595251754,77.20888398570231,48,41,89,1.0,0,0,0,0,0,0,0,1,51.7
TRIP_00488,32.09,29.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.66946917792865,8.534014423076924,18.16851595251754,77.20888398570231,38,263,301,1.3,0,0,1,0,0,0,0,0,65.7
TRIP_00489,14.26,20.5,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,34.01349919462146,8.254016298020954,10.24819306206089,48.46880891393443,21,39,60,1.0,0,0,0,0,0,0,0,1,41.5
TRIP_00490,5.74,26.9,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,10.24819306206089,48.46880891393443,41,0,41,1.0,0,0,0,0,1,0,0,1,12.7
TRIP_00491,11.04,42.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,38.845483630992355,8.599193548387097,25.939735027223232,96.88107683000605,41,21,62,1.0,0,0,0,0,0,0,0,0,17.9
TRIP_00492,14.85,16.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.385833508513706,8.262317210348707,18.16851595251754,77.20888398570231,19,7,26,1.0,0,1,0,0,0,1,0,0,58.6
TRIP_00493,18.15,26.5,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,37.474781733351485,8.257245508982036,25.939735027223232,96.88107683000605,263,7,270,1.0,0,0,0,0,1,0,0,1,47.8
TRIP_00494,12.53,9.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,35.76379965624557,8.372816728167281,25.939735027223232,96.88107683000605,26,22,48,1.45,1,0,0,0,0,0,0,1,81.7
TRIP_00495,5.49,9.1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,25.939735027223232,96.88107683000605,7,0,7,1.0,0,1,0,0,0,0,1,0,37.6
TRIP_00496,6.29,21.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,25.939735027223232,96.88107683000605,7,22,29,1.3,0,0,1,0,0,0,0,1,17.2
TRIP_00497,14.23,7.9,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,35.320548351429274,8.639323220536756,10.24819306206089,48.46880891393443,0,39,39,1.0,0,0,0,0,0,1,1,0,108.8
TRIP_00498,29.0,24.1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,34.49987181248399,8.567763157894737,18.16851595251754,77.20888398570231,39,263,302,1.3,0,0,1,0,0,0,0,0,78.6
TRIP_00499,14.54,51.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.766608105635115,8.540833333333333,25.939735027223232,96.88107683000605,48,13,61,1.0,0,0,0,0,1,0,0,0,17.3
TRIP_00500,16.74,43.2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,40.168315825002004,8.389120370370371,10.24819306206089,48.46880891393443,62,52,114,1.0,0,0,0,1,0,0,0,1,22.8
TRIP_00501,3.35,15.2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,35.320548351429274,8.639323220536756,21.715947892720305,84.46652308429118,0,7,7,1.0,0,0,0,0,0,0,1,0,13.9
TRIP_00502,24.43,14.3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,18.16851595251754,77.20888398570231,41,313,354,1.0,0,1,0,0,0,1,0,0,106.1
TRIP_00503,3.26,23.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.588725852112645,8.21792656587473,18.16851595251754,77.20888398570231,8,14,22,1.0,0,1,0,0,0,0,0,1,8.5
TRIP_00504,17.4,73.6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,37.88735505148107,8.408088235294118,18.16851595251754,77.20888398570231,313,39,352,1.0,0,0,0,1,0,0,0,0,13.8
TRIP_00505,14.22,23.1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.385833508513706,8.262317210348707,25.939735027223232,96.88107683000605,19,22,41,1.0,0,0,0,0,0,0,0,1,39.0
TRIP_00506,20.77,52.1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,37.94632327322461,8.408088235294118,25.939735027223232,96.88107683000605,38,13,51,1.0,0,0,0,0,1,0,0,0,28.0
TRIP_00507,7.89,11.8,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,36.56688485696669,8.378816568047338,10.24819306206089,48.46880891393443,0,41,41,1.0,0,0,0,0,0,0,1,0,42.3
TRIP_00508,7.2,39.1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.588725852112645,8.21792656587473,10.24819306206089,48.46880891393443,8,38,46,1.0,0,1,0,1,0,0,0,1,11.1
TRIP_00509,8.97,20.4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.474781733351485,8.257245508982036,18.16851595251754,77.20888398570231,263,24,287,1.0,0,0,0,0,0,0,0,1,25.8
TRIP_00510,12.66,44.1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,37.588725852112645,8.21792656587473,21.715947892720305,84.46652308429118,8,7,15,1.0,0,0,0,0,0,0,0,0,16.8
TRIP_00511,18.68,10.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.766608105635115,8.540833333333333,18.16851595251754,77.20888398570231,48,38,86,1.0,0,0,0,0,0,1,0,1,112.7
TRIP_00512,13.52,26.7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,40.168315825002004,8.389120370370371,25.939735027223232,96.88107683000605,62,313,375,1.0,0,0,0,0,1,0,0,1,29.8
TRIP_00513,20.56,19.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.766608105635115,8.540833333333333,18.16851595251754,77.20888398570231,48,38,86,1.45,1,0,0,0,0,0,0,0,66.8
TRIP_00514,25.2,13.8,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.474781733351485,8.257245508982036,18.16851595251754,77.20888398570231,263,8,271,1.3,0,0,1,0,0,0,0,1,108.1
TRIP_00515,16.84,7.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,33.90009451375985,8.522172452407615,18.16851595251754,77.20888398570231,14,52,66,1.3,0,0,1,0,0,1,0,1,147.8
TRIP_00516,9.64,19.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,25.939735027223232,96.88107683000605,313,9,322,1.0,0,0,0,0,0,1,0,0,30.0
TRIP_00517,9.44,37.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,40.168315825002004,8.389120370370371,10.24819306206089,48.46880891393443,62,38,100,1.0,0,0,0,1,0,0,0,1,15.0
TRIP_00518,12.67,19.7,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,41.600608496555104,8.456449553001276,18.16851595251754,77.20888398570231,0,0,0,1.0,0,1,0,0,0,1,0,0,40.1
TRIP_00519,17.1,26.9,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,25.939735027223232,96.88107683000605,41,52,93,1.3,0,0,1,0,0,0,0,0,39.0
TRIP_00520,10.02,23.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,34.01349919462146,8.254016298020954,18.16851595251754,77.20888398570231,21,4,25,1.0,0,0,0,0,1,0,1,0,25.5
TRIP_00521,22.01,42.3,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,33.11081160316938,8.231481481481481,25.939735027223232,96.88107683000605,13,62,75,1.0,0,0,0,0,0,0,0,0,30.3
TRIP_00522,8.19,39.1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,37.94632327322461,8.408088235294118,18.16851595251754,77.20888398570231,38,0,38,1.0,0,0,0,0,1,0,0,1,12.5
TRIP_00523,24.67,29.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,39.59756326769494,8.310155316606929,18.16851595251754,77.20888398570231,4,313,317,1.3,0,0,1,0,0,0,0,0,53.1
TRIP_00524,17.0,41.2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,37.463432315705184,8.404101326899879,10.24819306206089,48.46880891393443,24,8,32,1.0,0,0,0,0,1,0,0,1,24.5
TRIP_00525,6.61,25.3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,21.715947892720305,84.46652308429118,41,22,63,1.45,1,0,0,1,0,0,0,1,16.0
TRIP_00526,7.4,20.7,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.66859410430839,18.16851595251754,77.20888398570231,11,48,59,1.0,0,0,0,0,0,0,0,1,21.8
TRIP_00527,9.27,18.4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,41.879185969627635,8.353386911595868,10.24819306206089,48.46880891393443,52,7,59,1.0,0,1,0,0,0,0,0,1,31.5
TRIP_00528,12.9,23.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,41.600608496555104,8.456449553001276,18.16851595251754,77.20888398570231,0,0,0,1.0,0,0,0,0,0,0,0,1,37.8
TRIP_00529,14.89,27.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.766608105635115,8.540833333333333,25.939735027223232,96.88107683000605,48,7,55,1.45,1,0,0,0,1,0,0,0,32.9
TRIP_00530,11.0,26.8,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,34.49987181248399,8.567763157894737,10.24819306206089,48.46880891393443,39,11,50,1.3,0,0,1,0,0,0,0,0,24.9
TRIP_00531,2.85,21.5,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,21.715947892720305,84.46652308429118,9,39,48,1.45,1,0,0,0,1,0,0,1,8.2
TRIP_00532,17.53,11.6,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,18.16851595251754,77.20888398570231,313,263,576,1.3,0,0,1,0,0,1,0,0,96.2
TRIP_00533,10.59,27.1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,35.320548351429274,8.639323220536756,18.16851595251754,77.20888398570231,0,9,9,1.0,0,0,0,0,0,0,0,1,24.5
TRIP_00534,15.88,10.3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.766608105635115,8.540833333333333,18.16851595251754,77.20888398570231,48,39,87,1.45,1,0,0,0,0,1,0,0,92.5
TRIP_00535,8.97,12.5,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,37.474781733351485,8.257245508982036,18.16851595251754,77.20888398570231,263,24,287,1.3,0,0,1,0,0,0,0,1,46.6
TRIP_00536,30.48,38.1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,37.474781733351485,8.257245508982036,18.16851595251754,77.20888398570231,263,38,301,1.0,0,1,0,0,1,0,0,1,56.1
TRIP_00537,2.8,12.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,35.76379965624557,8.372816728167281,10.24819306206089,48.46880891393443,26,19,45,1.0,0,0,0,0,1,0,1,0,14.2
TRIP_00538,9.27,5.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,41.879185969627635,8.353386911595868,18.16851595251754,77.20888398570231,52,7,59,1.45,1,0,0,0,0,1,1,0,117.4
TRIP_00539,14.76,20.9,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,25.939735027223232,96.88107683000605,7,9,16,1.45,1,0,0,0,0,0,0,0,41.2
TRIP_00540,18.08,32.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.463432315705184,8.404101326899879,18.16851595251754,77.20888398570231,24,26,50,1.0,0,0,0,0,0,0,0,0,35.0
TRIP_00541,10.13,15.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.766608105635115,8.540833333333333,25.939735027223232,96.88107683000605,48,24,72,1.45,1,0,0,0,0,0,0,1,46.7
TRIP_00542,17.44,18.7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,40.168315825002004,8.389120370370371,25.939735027223232,96.88107683000605,62,0,62,1.0,0,0,0,0,0,1,0,0,57.9
TRIP_00543,9.55,7.8,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,33.90009451375985,8.522172452407615,25.939735027223232,96.88107683000605,14,41,55,1.0,0,0,0,0,0,1,1,0,76.2
TRIP_00544,8.08,10.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,35.320548351429274,8.639323220536756,18.16851595251754,77.20888398570231,0,13,13,1.45,1,0,0,0,0,0,1,0,46.1
TRIP_00545,20.88,31.3,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,38.385833508513706,8.262317210348707,25.939735027223232,96.88107683000605,19,24,43,1.0,0,0,0,0,1,0,0,1,39.6
TRIP_00546,21.07,34.8,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,37.88735505148107,8.408088235294118,10.24819306206089,48.46880891393443,313,38,351,1.3,0,0,1,0,1,0,0,0,39.0
TRIP_00547,9.27,35.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,36.56688485696669,8.378816568047338,25.939735027223232,96.88107683000605,0,9,9,1.3,0,0,1,0,1,0,0,0,16.3
TRIP_00548,16.77,21.3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,38.385833508513706,8.262317210348707,10.24819306206089,48.46880891393443,19,9,28,1.3,0,0,1,0,0,0,0,0,49.6
TRIP_00549,11.5,29.4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,38.385833508513706,8.262317210348707,10.24819306206089,48.46880891393443,19,0,19,1.0,0,0,0,0,1,0,0,1,24.6
TRIP_00550,2.67,27.9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,38.385833508513706,8.262317210348707,18.16851595251754,77.20888398570231,19,38,57,1.0,0,0,0,0,1,0,0,1,5.6
TRIP_00551,3.98,14.5,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,37.463432315705184,8.404101326899879,21.715947892720305,84.46652308429118,24,52,76,1.3,0,0,1,1,0,0,1,0,16.2
TRIP_00552,12.51,45.4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,18.16851595251754,77.20888398570231,9,0,9,1.0,0,0,0,0,0,0,0,0,17.5
TRIP_00553,13.61,9.9,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,38.766608105635115,8.540833333333333,25.939735027223232,96.88107683000605,48,9,57,1.0,0,0,0,0,0,0,1,0,84.9
TRIP_00554,5.32,7.8,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,34.49987181248399,8.567763157894737,10.24819306206089,48.46880891393443,39,19,58,1.0,0,0,0,0,0,1,1,0,40.1
TRIP_00555,14.51,48.5,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,37.474781733351485,8.257245508982036,10.24819306206089,48.46880891393443,263,48,311,1.3,0,0,1,0,1,0,0,0,18.9
TRIP_00556,10.05,28.4,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,21.715947892720305,84.46652308429118,41,7,48,1.45,1,0,0,1,0,0,0,1,21.3
TRIP_00557,5.36,7.9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,40.168315825002004,8.389120370370371,18.16851595251754,77.20888398570231,62,9,71,1.0,0,0,0,0,0,1,1,0,42.8
TRIP_00558,15.59,38.8,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,37.88735505148107,8.408088235294118,25.939735027223232,96.88107683000605,313,21,334,1.0,0,0,0,0,0,0,0,0,24.4
TRIP_00559,10.19,24.8,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,35.76379965624557,8.372816728167281,25.939735027223232,96.88107683000605,26,21,47,1.0,0,1,0,0,0,0,0,1,26.5
TRIP_00560,2.52,8.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,40.33464955742058,8.436056009334889,25.939735027223232,96.88107683000605,9,52,61,1.3,0,0,1,0,0,0,1,0,18.6
TRIP_00561,21.25,38.6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,34.49987181248399,8.567763157894737,18.16851595251754,77.20888398570231,39,24,63,1.0,0,0,0,0,1,0,0,1,33.5
TRIP_00562,7.88,34.8,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,21.715947892720305,84.46652308429118,7,4,11,1.0,0,0,0,1,0,0,1,0,14.1
TRIP_00563,18.08,12.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,35.76379965624557,8.372816728167281,25.939735027223232,96.88107683000605,26,24,50,1.0,0,0,0,0,0,1,0,1,90.6
TRIP_00564,19.08,61.3,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,37.88735505148107,8.408088235294118,25.939735027223232,96.88107683000605,7,62,69,1.0,0,0,0,1,0,0,0,0,19.5
TRIP_00565,15.59,35.4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,34.01349919462146,8.254016298020954,10.24819306206089,48.46880891393443,21,313,334,1.0,0,1,0,0,0,0,0,0,27.9
TRIP_00566,29.0,11.4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,34.49987181248399,8.567763157894737,25.939735027223232,96.88107683000605,39,263,302,1.45,1,0,0,0,0,1,0,0,152.6
TRIP_00567,15.73,35.6,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,10.24819306206089,48.46880891393443,7,0,7,1.3,0,0,1,0,1,0,0,0,29.9
TRIP_00568,6.66,22.8,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,40.33464955742058,8.436056009334889,25.939735027223232,96.88107683000605,9,21,30,1.0,0,1,0,0,1,0,1,0,19.0
TRIP_00569,17.83,18.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,41.879185969627635,8.353386911595868,18.16851595251754,77.20888398570231,52,19,71,1.0,0,0,0,0,0,1,0,0,58.1
TRIP_00570,4.08,14.6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,35.76379965624557,8.372816728167281,25.939735027223232,96.88107683000605,26,38,64,1.0,0,0,0,0,1,0,1,0,16.5
TRIP_00571,16.06,11.6,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,34.01349919462146,8.254016298020954,21.715947892720305,84.46652308429118,21,0,21,1.0,0,0,0,0,0,1,0,1,90.5
TRIP_00572,3.66,14.5,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,34.49987181248399,8.567763157894737,10.24819306206089,48.46880891393443,39,14,53,1.0,0,1,0,0,0,0,1,0,15.7
TRIP_00573,29.42,21.1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.385833508513706,8.262317210348707,18.16851595251754,77.20888398570231,19,263,282,1.0,0,1,0,0,0,1,0,0,81.7
TRIP_00574,7.88,27.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,39.59756326769494,8.310155316606929,25.939735027223232,96.88107683000605,4,7,11,1.0,0,1,0,0,0,0,0,1,18.0
TRIP_00575,9.53,8.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.66946917792865,8.534014423076924,25.939735027223232,96.88107683000605,38,41,79,1.0,0,1,0,0,0,1,1,0,77.8
TRIP_00576,9.93,8.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,41.879185969627635,8.353386911595868,25.939735027223232,96.88107683000605,52,0,52,1.0,0,0,0,0,0,1,1,0,80.3
TRIP_00577,12.83,21.7,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,41.879185969627635,8.353386911595868,18.16851595251754,77.20888398570231,52,11,63,1.0,0,0,0,0,0,0,0,1,36.1
TRIP_00578,9.44,51.9,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,37.94632327322461,8.408088235294118,10.24819306206089,48.46880891393443,38,62,100,1.0,0,0,0,1,0,0,0,1,11.3
TRIP_00579,26.29,9.7,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,18.16851595251754,77.20888398570231,9,263,272,1.0,0,0,0,0,0,1,0,1,160.2
TRIP_00580,5.0,50.9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,33.11081160316938,8.231481481481481,18.16851595251754,77.20888398570231,13,7,20,1.0,0,0,0,1,0,0,0,1,5.9
TRIP_00581,12.51,18.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,25.939735027223232,96.88107683000605,9,0,9,1.0,0,0,0,0,0,1,0,0,42.5
TRIP_00582,10.02,11.6,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,39.59756326769494,8.310155316606929,18.16851595251754,77.20888398570231,4,21,25,1.45,1,0,0,0,0,1,0,0,51.2
TRIP_00583,10.5,8.3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,33.11081160316938,8.231481481481481,10.24819306206089,48.46880891393443,13,22,35,1.0,0,0,0,0,0,1,1,0,77.3
